"NomBan","NomAlb","Descrip","Imagen","TipoAlb","EnLista","Anio","Mes","Dia","NumEscuchasMax","LinkSpotify","LinkAmazon","Duracion"
"Heaven Shall Burn","Deaf to Our Prayers",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Heaven Shall Burn","Iconoclast - Part 1: The Final Resistance",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Heaven Shall Burn","Invictus - Iconoclast III",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Heaven Shall Burn","Veto",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Heaven Shall Burn","Wanderer",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Hellhammer","Apocalyptic Raids",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Hellhammer","Death Fiend",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Hellhammer","Satanic Rites",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Hellhammer","Triumph of Death",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Helloween","Helloween EP",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Helloween","Keeper of the Seven Keys: Part I",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Helloween","Keeper of the Seven Keys: Part II",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Helloween","The Dark Ride",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Helloween","The Time of the Oath",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Helloween","Walls of Jericho",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"HELLYEAH","Band of Brothers",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"HELLYEAH","Blood for Blood",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"HELLYEAH","Hellyeah",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"HELLYEAH","Unden!able",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"HELLYEAH","Welcome Home",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Helmet","Aftertaste",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Helmet","Betty",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Helmet","Meantime",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Helmet","Size Matters",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"High on Fire","Blessed Black Wings",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"High on Fire","De Vermis Mysteriis",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"High on Fire","Death Is This Communion",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"High on Fire","Electric Messiah",NULL,NULL,NULL,"SI","2018",NULL,NULL,"0",NULL,NULL,NULL
"High on Fire","Luminiferous",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"High on Fire","Snakes for the Divine",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"High on Fire","Surrounded by Thieves",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"High on Fire","The Art of Self Defense",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"HIM","Dark Light",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"HIM","Deep Shadows and Brilliant Highlights",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"HIM","Greatest Lovesongs Vol. 666",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"HIM","Love Metal",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"HIM","Razorblade Romance",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Iced Earth","Burnt Offerings",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Iced Earth","Dystopia",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Iced Earth","Horror Show",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Iced Earth","Night of the Stormrider",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Iced Earth","Something Wicked This Way Comes",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Iced Earth","The Dark Saga",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Immortal","All Shall Fall",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Immortal","At the Heart of Winter",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Immortal","Battles in the North",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Immortal","Damned in Black",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Immortal","Pure Holocaust",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Immortal","Sons of Northern Darkness",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"In Extremo","Kunstraub",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"In Extremo","Mein Rasend Herz",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"In Extremo","Quid pro Quo",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"In Extremo","Sängerkrieg",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"In Extremo","Sieben",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"In Extremo","Sünder ohne Zügel",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"In Extremo","Verehrt und Angespien",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"In Extremo","Weckt die Toten!",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"In Flames","Clayman",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"In Flames","Colony",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"In Flames","Come Clarity",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"In Flames","Lunar Strain",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"In Flames","Reroute to Remain",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"In Flames","Sounds of a Playground Fading",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"In Flames","Soundtrack to Your Escape",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"In Flames","The Jester Race",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"In Flames","Whoracle",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"In This Moment","A Star-Crossed Wasteland",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"In This Moment","Beautiful Tragedy",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"In This Moment","Black Widow",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"In This Moment","Blood",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"In This Moment","Ritual",NULL,NULL,NULL,"SI","2017",NULL,NULL,"0",NULL,NULL,NULL
"In This Moment","The Dream",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Insomnium","Above the Weeping World",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Insomnium","Across the Dark",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Insomnium","Heart Like a Grave",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Insomnium","One for Sorrow",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Insomnium","Shadows of the Dying Sun",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Insomnium","Since the Day It All Came Down",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Insomnium","Winter's Gate",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Iron Maiden","Brave New World",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Iron Maiden","Dance of Death",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Iron Maiden","Fear of the Dark",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Iron Maiden","Iron Maiden",NULL,NULL,NULL,"SI","1980",NULL,NULL,"0",NULL,NULL,NULL
"Iron Maiden","Killers",NULL,NULL,NULL,"SI","1981",NULL,NULL,"0",NULL,NULL,NULL
"Iron Maiden","Piece of Mind",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Iron Maiden","Powerslave",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Iron Maiden","Seventh Son of a Seventh Son",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Iron Maiden","Somewhere in Time",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Iron Maiden","The Number of the Beast",NULL,NULL,NULL,"SI","1982",NULL,NULL,"0",NULL,NULL,NULL
"ISIS","Celestial",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"ISIS","In the Absence of Truth",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"ISIS","Oceanic",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"ISIS","Panopticon",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"ISIS","Wavering Radiant",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Jinjer","Cloud Factory",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Jinjer","King of Everything",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Jinjer","Macro",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Jinjer","Micro",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Judas Priest","British Steel",NULL,NULL,NULL,"SI","1980",NULL,NULL,"0",NULL,NULL,NULL
"Judas Priest","Defenders of the Faith",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Judas Priest","Killing Machine",NULL,NULL,NULL,"SI","1978",NULL,NULL,"0",NULL,NULL,NULL
"Judas Priest","Painkiller",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Judas Priest","Sad Wings of Destiny",NULL,NULL,NULL,"SI","1976",NULL,NULL,"0",NULL,NULL,NULL
"Judas Priest","Screaming for Vengeance",NULL,NULL,NULL,"SI","1982",NULL,NULL,"0",NULL,NULL,NULL
"Judas Priest","Stained Class",NULL,NULL,NULL,"SI","1978",NULL,NULL,"0",NULL,NULL,NULL
"Judas Priest","Turbo",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Kamelot","Epica",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Kamelot","Ghost Opera",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Kamelot","Karma",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Kamelot","Silverthorn",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Kamelot","The Black Halo",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Katatonia","Brave Murder Day",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Katatonia","Dance of December Souls",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Katatonia","Dead End Kings",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Katatonia","Last Fair Deal Gone Down",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Katatonia","Night Is the New Day",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Katatonia","The Fall of Hearts",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Katatonia","The Great Cold Distance",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Katatonia","Tonight's Decision",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Katatonia","Viva Emptiness",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Killswitch Engage","Alive or Just Breathing",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Killswitch Engage","As Daylight Dies",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Killswitch Engage","Atonement",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Killswitch Engage","Disarm the Descent",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Killswitch Engage","The End of Heartache",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"King Diamond","Abigail",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"King Diamond","Conspiracy",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"King Diamond","Fatal Portrait",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"King Diamond","The Eye",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"King Diamond","Them",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"KISS","Animalize",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"KISS","Creatures of the Night",NULL,NULL,NULL,"SI","1982",NULL,NULL,"0",NULL,NULL,NULL
"KISS","Destroyer",NULL,NULL,NULL,"SI","1976",NULL,NULL,"0",NULL,NULL,NULL
"KISS","Dressed to Kill",NULL,NULL,NULL,"SI","1975",NULL,NULL,"0",NULL,NULL,NULL
"KISS","Dynasty",NULL,NULL,NULL,"SI","1979",NULL,NULL,"0",NULL,NULL,NULL
"KISS","KISS",NULL,NULL,NULL,"SI","1974",NULL,NULL,"0",NULL,NULL,NULL
"KISS","Lick It Up",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"KISS","Love Gun",NULL,NULL,NULL,"SI","1977",NULL,NULL,"0",NULL,NULL,NULL
"KoRn","Follow the Leader",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"KoRn","Issues",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"KoRn","Korn",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Korn","Life Is Peachy",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"KoRn","See You on the Other Side",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"KoRn","Take a Look in the Mirror",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"KoRn","The Path of Totality",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"KoRn","Untouchables",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Korpiklaani","Karkelo",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Korpiklaani","Korven Kuningas",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Korpiklaani","Kulkija",NULL,NULL,NULL,"SI","2018",NULL,NULL,"0",NULL,NULL,NULL
"Korpiklaani","Live at Masters of Rock",NULL,NULL,NULL,"SI","2017",NULL,NULL,"0",NULL,NULL,NULL
"Korpiklaani","Manala",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Korpiklaani","Noita",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Korpiklaani","Spirit of the Forest",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Korpiklaani","Tales Along This Road",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Korpiklaani","Tervaskanto",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Korpiklaani","Ukon Wacka",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Korpiklaani","Voice of Wilderness",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Kreator","Coma of Souls",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Kreator","Endless Pain",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Kreator","Enemy of God",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Kreator","Extreme Aggression",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Kreator","Gods of Violence",NULL,NULL,NULL,"SI","2017",NULL,NULL,"0",NULL,NULL,NULL
"Kreator","Hordes of Chaos",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Kreator","Outcast",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Kreator","Phantom Antichrist",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Kreator","Pleasure to Kill",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Kreator","Violent Revolution",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Kvelertak","Kvelertak",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Kvelertak","Meir",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Kvelertak","Nattesferd",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Lacuna Coil","Black Anima",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Lacuna Coil","Comalies",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Lacuna Coil","Dark Adrenaline",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Lacuna Coil","Karmacode",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Lacuna Coil","Shallow Life",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Lacuna Coil","Unleashed Memories",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Lamb of God","As the Palaces Burn",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Lamb of God","Ashes of the Wake",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Lamb of God","New American Gospel",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Lamb of God","Resolution",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Lamb of God","Sacrament",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Lamb of God","VII: Sturm und Drang",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Lamb of God","Wrath",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Leave's Eyes","King of Kings",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Leave's Eyes","Lovelorn",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Leave's Eyes","Meredead",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Leave's Eyes","Njord",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Leave's Eyes","Sign of the Dragonhead",NULL,NULL,NULL,"SI","2018",NULL,NULL,"0",NULL,NULL,NULL
"Leave's Eyes","Symphonies of the Night",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Leave's Eyes","Vinland Saga",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Led Zeppelin","Led Zeppelin I",NULL,NULL,NULL,"SI","1969",NULL,NULL,"0",NULL,NULL,NULL
"Led Zeppelin","Led Zeppelin II",NULL,NULL,NULL,"SI","1969",NULL,NULL,"0",NULL,NULL,NULL
"Led Zeppelin","Led Zeppelin III",NULL,NULL,NULL,"SI","1970",NULL,NULL,"0",NULL,NULL,NULL
"Led Zeppelin","Led Zeppelin IV",NULL,NULL,NULL,"SI","1971",NULL,NULL,"0",NULL,NULL,NULL
"Led Zeppelin","Physical Graffiti",NULL,NULL,NULL,"SI","1975",NULL,NULL,"0",NULL,NULL,NULL
"Life of Agony","River Runs Red",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Life of Agony","Soul Searching Sun",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Life of Agony","The Sound of Scars",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Life of Agony","Ugly",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Limp Bizkit","Chocolate Starfish and the Hot Dog Flavored Water",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Limp Bizkit","Gold Cobra",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Limp Bizkit","Results May Vary",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Limp Bizkit","Significant Other",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Limp Bizkit","Three Dollar Bill, Y'all",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Linkin Park","Hybrid Theory",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Linkin Park","Living Things",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Linkin Park","Meteora",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Linkin Park","Minutes to Midnight",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Linkin Park","Transformers: Revenge of the Fallen",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Machine Head","Bloodstone & Diamonds",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Machine Head","Burn My Eyes",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Machine Head","Supercharger",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Machine Head","The Blackening",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Machine Head","The Burning Red",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Machine Head","The More Things Change...",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Machine Head","Through the Ashes of Empires",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Machine Head","Unto the Locust",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Mägo de Oz","Finisterra",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Mägo de Oz","Gaia",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Mägo de Oz","Gaia II: La voz dormida",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Mägo de Oz","La leyenda de La Mancha",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Månegarm","Dödsfärd",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Månegarm","Fornaldarsagor",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Månegarm","Legions of the North",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Månegarm","Månegarm",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Månegarm","Nattväsen",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Månegarm","Vargstenen",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Månegarm","Vredens Tid - Age of Wrath",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Manowar","Battle Hymn",NULL,NULL,NULL,"SI","1982",NULL,NULL,"0",NULL,NULL,NULL
"Manowar","Fighting the World",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Manowar","God of War",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Manowar","Hail to England",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Manowar","Kings of Metal",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Manowar","Louder Than Hell",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Manowar","Warriors of the World",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Marduk","Frontschwein",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Marduk","Heaven Shall Burn... When We Are Gathered",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Marduk","Panzer Division Marduk",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Marduk","Plague Angel",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Marduk","Serpent Sermon",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
